PlotID,Date\Time, Speed, Direction, Gust
S8, 2012-11-07 20:01:47, 10.13, 327.1, 10.13
S8, 2012-11-07 20:01:50, 9.01, 318.7, 9.01
S8, 2012-11-07 20:01:53, 9.01, 331.3, 9.01
S8, 2012-11-07 20:01:56, 9.01, 331.3, 9.01
S8, 2012-11-07 20:01:59, 8.46, 329.9, 8.46
S8, 2012-11-07 20:02:02, 9.01, 324.3, 9.01
S8, 2012-11-07 20:02:05, 6.2, 321.5, 6.2
S8, 2012-11-07 20:02:08, 6.2, 318.7, 6.2
S8, 2012-11-07 20:02:11, 5.64, 314.5, 5.64
S8, 2012-11-07 20:02:14, 8.46, 315.9, 8.46
S8, 2012-11-07 20:02:17, 6.76, 308.9, 6.76
S8, 2012-11-07 20:02:20, 8.46, 320.1, 8.46
S8, 2012-11-07 20:02:23, 9.57, 327.1, 9.57
S8, 2012-11-07 20:02:26, 7.9, 320.1, 7.9
S8, 2012-11-07 20:02:29, 8.46, 320.1, 8.46
S8, 2012-11-07 20:02:32, 8.46, 324.3, 8.46
S8, 2012-11-07 20:02:35, 7.31, 315.9, 7.31
S8, 2012-11-07 20:02:38, 6.76, 315.9, 6.76
S8, 2012-11-07 20:02:41, 5.64, 315.9, 5.64
S8, 2012-11-07 20:02:44, 5.08, 315.9, 5.08
S8, 2012-11-07 20:02:47, 4.5, 315.9, 4.5
S8, 2012-11-07 20:02:50, 5.08, 315.9, 5.08
S8, 2012-11-07 20:02:53, 5.64, 315.9, 5.64
S8, 2012-11-07 20:02:56, 4.5, 315.9, 4.5
S8, 2012-11-07 20:02:59, 5.08, 307.5, 5.08
S8, 2012-11-07 20:03:02, 3.94, 307.5, 3.94
S8, 2012-11-07 20:03:05, 4.5, 310.3, 4.5
S8, 2012-11-07 20:03:08, 4.5, 313.1, 4.5
S8, 2012-11-07 20:03:11, 5.08, 307.5, 5.08
S8, 2012-11-07 20:03:14, 4.5, 310.3, 4.5
S8, 2012-11-07 20:03:17, 5.64, 313.1, 5.64
S8, 2012-11-07 20:03:20, 7.31, 324.3, 7.31
S8, 2012-11-07 20:03:23, 6.76, 331.3, 6.76
S8, 2012-11-07 20:03:26, 3.94, 344, 3.94
S8, 2012-11-07 20:03:29, 5.08, 1.4, 5.08
S8, 2012-11-07 20:03:32, 4.5, 1.4, 4.5
S8, 2012-11-07 20:03:35, 7.31, 327.1, 7.31
S8, 2012-11-07 20:03:38, 12.95, 331.3, 12.95
S8, 2012-11-07 20:03:41, 11.27, 324.3, 11.27
S8, 2012-11-07 20:03:44, 10.69, 318.7, 10.69
S8, 2012-11-07 20:03:47, 10.69, 313.1, 10.69
S8, 2012-11-07 20:03:50, 9.57, 318.7, 9.57
S8, 2012-11-07 20:03:53, 9.01, 327.1, 9.01
S8, 2012-11-07 20:03:56, 7.9, 306.1, 7.9
S8, 2012-11-07 20:03:59, 8.46, 313.1, 8.46
S8, 2012-11-07 20:04:02, 9.01, 315.9, 9.01
S8, 2012-11-07 20:04:05, 8.46, 332.7, 8.46
S8, 2012-11-07 20:04:08, 7.31, 324.3, 7.31
S8, 2012-11-07 20:04:11, 6.76, 324.3, 6.76
S8, 2012-11-07 20:04:14, 5.64, 329.9, 5.64
S8, 2012-11-07 20:04:17, 5.64, 320.1, 5.64
S8, 2012-11-07 20:04:20, 7.31, 310.3, 7.31
S8, 2012-11-07 20:04:23, 9.01, 292, 9.01
S8, 2012-11-07 20:04:26, 7.31, 304.7, 7.31
S8, 2012-11-07 20:04:29, 7.31, 304.7, 7.31
S8, 2012-11-07 20:04:32, 7.31, 314.5, 7.31
S8, 2012-11-07 20:04:35, 9.01, 314.5, 9.01
S8, 2012-11-07 20:04:38, 9.57, 315.9, 9.57
S8, 2012-11-07 20:04:41, 9.57, 315.9, 9.57
S8, 2012-11-07 20:04:44, 10.13, 310.3, 10.13
S8, 2012-11-07 20:04:47, 10.69, 313.1, 10.69
S8, 2012-11-07 20:04:50, 10.13, 327.1, 10.13
S8, 2012-11-07 20:04:53, 7.31, 301.8, 7.31
S8, 2012-11-07 20:04:56, 6.76, 283.6, 6.76
S8, 2012-11-07 20:04:59, 7.9, 283.6, 7.9
S8, 2012-11-07 20:05:02, 7.9, 293.4, 7.9
S8, 2012-11-07 20:05:05, 9.57, 275.2, 9.57
S8, 2012-11-07 20:05:08, 10.13, 278, 10.13
S8, 2012-11-07 20:05:11, 9.01, 261.1, 9.01
S8, 2012-11-07 20:05:14, 8.46, 292, 8.46
S8, 2012-11-07 20:05:17, 7.9, 285, 7.9
S8, 2012-11-07 20:05:20, 5.64, 299, 5.64
S8, 2012-11-07 20:05:23, 5.08, 261.1, 5.08
S8, 2012-11-07 20:05:26, 6.2, 262.5, 6.2
S8, 2012-11-07 20:05:29, 5.64, 296.2, 5.64
S8, 2012-11-07 20:05:32, 5.64, 282.2, 5.64
S8, 2012-11-07 20:05:35, 7.31, 292, 7.31
S8, 2012-11-07 20:05:38, 6.76, 271, 6.76
S8, 2012-11-07 20:05:41, 7.9, 262.5, 7.9
S8, 2012-11-07 20:05:44, 9.01, 285, 9.01
S8, 2012-11-07 20:05:47, 7.9, 283.6, 7.9
S8, 2012-11-07 20:05:50, 8.46, 278, 8.46
S8, 2012-11-07 20:05:53, 7.9, 278, 7.9
S8, 2012-11-07 20:05:56, 6.76, 275.2, 6.76
S8, 2012-11-07 20:05:59, 6.2, 275.2, 6.2
S8, 2012-11-07 20:06:02, 7.31, 279.4, 7.31
S8, 2012-11-07 20:06:05, 7.9, 285, 7.9
S8, 2012-11-07 20:06:08, 7.9, 287.8, 7.9
S8, 2012-11-07 20:06:11, 7.31, 290.6, 7.31
S8, 2012-11-07 20:06:14, 5.64, 290.6, 5.64
S8, 2012-11-07 20:06:17, 5.08, 287.8, 5.08
S8, 2012-11-07 20:06:20, 5.08, 297.6, 5.08
S8, 2012-11-07 20:06:23, 5.08, 293.4, 5.08
S8, 2012-11-07 20:06:26, 6.2, 293.4, 6.2
S8, 2012-11-07 20:06:29, 6.76, 297.6, 6.76
S8, 2012-11-07 20:06:32, 6.2, 296.2, 6.2
S8, 2012-11-07 20:06:35, 6.2, 296.2, 6.2
S8, 2012-11-07 20:06:38, 5.64, 296.2, 5.64
S8, 2012-11-07 20:06:41, 5.64, 296.2, 5.64
S8, 2012-11-07 20:06:44, 5.08, 293.4, 5.08
S8, 2012-11-07 20:06:47, 5.08, 293.4, 5.08
S8, 2012-11-07 20:06:50, 3.94, 293.4, 3.94
S8, 2012-11-07 20:06:53, 5.08, 283.6, 5.08
S8, 2012-11-07 20:06:56, 6.2, 279.4, 6.2
S8, 2012-11-07 20:06:59, 6.76, 271, 6.76
S8, 2012-11-07 20:07:02, 8.46, 276.6, 8.46
S8, 2012-11-07 20:07:05, 11.83, 290.6, 11.83
S8, 2012-11-07 20:07:08, 7.31, 248.5, 7.31
S8, 2012-11-07 20:07:11, 11.83, 279.4, 11.83
S8, 2012-11-07 20:07:14, 12.39, 292, 12.39
S8, 2012-11-07 20:07:17, 9.57, 292, 9.57
S8, 2012-11-07 20:07:20, 8.46, 283.6, 8.46
S8, 2012-11-07 20:07:23, 8.46, 256.9, 8.46
S8, 2012-11-07 20:07:26, 7.9, 263.9, 7.9
S8, 2012-11-07 20:07:29, 7.31, 279.4, 7.31
S8, 2012-11-07 20:07:32, 8.46, 269.6, 8.46
S8, 2012-11-07 20:07:35, 9.57, 293.4, 9.57
S8, 2012-11-07 20:07:38, 11.27, 282.2, 11.27
S8, 2012-11-07 20:07:41, 14.09, 286.4, 14.09
S8, 2012-11-07 20:07:44, 12.39, 304.7, 12.39
S8, 2012-11-07 20:07:47, 12.95, 304.7, 12.95
S8, 2012-11-07 20:07:50, 11.83, 283.6, 11.83
S8, 2012-11-07 20:07:53, 10.13, 269.6, 10.13
S8, 2012-11-07 20:07:56, 11.27, 278, 11.27
S8, 2012-11-07 20:07:59, 11.83, 292, 11.83
S8, 2012-11-07 20:08:02, 8.46, 324.3, 8.46
S8, 2012-11-07 20:08:05, 9.57, 315.9, 9.57
S8, 2012-11-07 20:08:08, 9.01, 307.5, 9.01
S8, 2012-11-07 20:08:11, 7.9, 308.9, 7.9
S8, 2012-11-07 20:08:14, 7.9, 313.1, 7.9
S8, 2012-11-07 20:08:17, 7.9, 313.1, 7.9
S8, 2012-11-07 20:08:20, 7.31, 308.9, 7.31
S8, 2012-11-07 20:08:23, 7.31, 318.7, 7.31
S8, 2012-11-07 20:08:26, 5.64, 292, 5.64
S8, 2012-11-07 20:08:29, 6.2, 315.9, 6.2
S8, 2012-11-07 20:08:32, 6.2, 276.6, 6.2
S8, 2012-11-07 20:08:35, 5.64, 315.9, 5.64
S8, 2012-11-07 20:08:38, 6.2, 313.1, 6.2
S8, 2012-11-07 20:08:41, 6.2, 313.1, 6.2
S8, 2012-11-07 20:08:44, 8.46, 307.5, 8.46
S8, 2012-11-07 20:08:47, 9.57, 287.8, 9.57
S8, 2012-11-07 20:08:50, 10.69, 301.8, 10.69
S8, 2012-11-07 20:08:53, 9.01, 299, 9.01
S8, 2012-11-07 20:08:56, 9.57, 292, 9.57
S8, 2012-11-07 20:08:59, 10.13, 292, 10.13
S8, 2012-11-07 20:09:02, 7.9, 304.7, 7.9
S8, 2012-11-07 20:09:05, 9.01, 336.9, 9.01
S8, 2012-11-07 20:09:08, 9.01, 336.9, 9.01
S8, 2012-11-07 20:09:11, 10.69, 301.8, 10.69
S8, 2012-11-07 20:09:14, 9.01, 314.5, 9.01
S8, 2012-11-07 20:09:17, 10.13, 322.9, 10.13
S8, 2012-11-07 20:09:20, 10.69, 320.1, 10.69
S8, 2012-11-07 20:09:23, 9.01, 315.9, 9.01
S8, 2012-11-07 20:09:26, 8.46, 301.8, 8.46
S8, 2012-11-07 20:09:29, 7.9, 301.8, 7.9
S8, 2012-11-07 20:09:32, 11.27, 301.8, 11.27
S8, 2012-11-07 20:09:35, 10.69, 297.6, 10.69
S8, 2012-11-07 20:09:38, 10.69, 292, 10.69
S8, 2012-11-07 20:09:41, 11.83, 283.6, 11.83
S8, 2012-11-07 20:09:44, 11.27, 285, 11.27
S8, 2012-11-07 20:09:47, 10.69, 286.4, 10.69
S8, 2012-11-07 20:09:50, 11.83, 279.4, 11.83
S8, 2012-11-07 20:09:53, 15.21, 285, 15.21
S8, 2012-11-07 20:09:56, 15.21, 282.2, 15.21
S8, 2012-11-07 20:09:59, 14.09, 287.8, 14.09
S8, 2012-11-07 20:10:02, 14.09, 304.7, 14.09
S8, 2012-11-07 20:10:05, 12.39, 296.2, 12.39
S8, 2012-11-07 20:10:08, 12.39, 304.7, 12.39
S8, 2012-11-07 20:10:11, 11.27, 296.2, 11.27
S8, 2012-11-07 20:10:14, 9.57, 287.8, 9.57
S8, 2012-11-07 20:10:17, 9.01, 290.6, 9.01
S8, 2012-11-07 20:10:20, 10.13, 286.4, 10.13
S8, 2012-11-07 20:10:23, 7.9, 268.1, 7.9
S8, 2012-11-07 20:10:26, 7.9, 304.7, 7.9
S8, 2012-11-07 20:10:29, 10.69, 297.6, 10.69
S8, 2012-11-07 20:10:32, 10.13, 301.8, 10.13
S8, 2012-11-07 20:10:35, 11.83, 304.7, 11.83
S8, 2012-11-07 20:10:38, 10.69, 335.5, 10.69
S8, 2012-11-07 20:10:41, 6.76, 310.3, 6.76
S8, 2012-11-07 20:10:44, 8.46, 313.1, 8.46
S8, 2012-11-07 20:10:47, 12.39, 329.9, 12.39
S8, 2012-11-07 20:10:50, 10.69, 320.1, 10.69
S8, 2012-11-07 20:10:53, 10.13, 314.5, 10.13
S8, 2012-11-07 20:10:56, 11.27, 308.9, 11.27
S8, 2012-11-07 20:10:59, 10.13, 307.5, 10.13
S8, 2012-11-07 20:11:02, 10.69, 304.7, 10.69
S8, 2012-11-07 20:11:05, 10.13, 313.1, 10.13
S8, 2012-11-07 20:11:08, 8.46, 320.1, 8.46
S8, 2012-11-07 20:11:11, 6.76, 314.5, 6.76
S8, 2012-11-07 20:11:14, 9.01, 304.7, 9.01
S8, 2012-11-07 20:11:17, 7.9, 314.5, 7.9
S8, 2012-11-07 20:11:20, 8.46, 318.7, 8.46
S8, 2012-11-07 20:11:23, 9.01, 332.7, 9.01
S8, 2012-11-07 20:11:26, 11.27, 324.3, 11.27
S8, 2012-11-07 20:11:29, 10.69, 318.7, 10.69
S8, 2012-11-07 20:11:32, 12.39, 327.1, 12.39
S8, 2012-11-07 20:11:35, 11.83, 324.3, 11.83
S8, 2012-11-07 20:11:38, 10.69, 327.1, 10.69
S8, 2012-11-07 20:11:41, 10.69, 327.1, 10.69
S8, 2012-11-07 20:11:44, 10.13, 322.9, 10.13
S8, 2012-11-07 20:11:47, 10.69, 315.9, 10.69
S8, 2012-11-07 20:11:50, 9.57, 324.3, 9.57
S8, 2012-11-07 20:11:53, 7.31, 320.1, 7.31
S8, 2012-11-07 20:11:56, 5.64, 314.5, 5.64
S8, 2012-11-07 20:11:59, 8.46, 310.3, 8.46
S8, 2012-11-07 20:12:02, 9.57, 314.5, 9.57
S8, 2012-11-07 20:12:05, 11.27, 301.8, 11.27
S8, 2012-11-07 20:12:08, 10.69, 310.3, 10.69
S8, 2012-11-07 20:12:11, 9.57, 308.9, 9.57
S8, 2012-11-07 20:12:14, 9.57, 304.7, 9.57
S8, 2012-11-07 20:12:17, 7.9, 306.1, 7.9
S8, 2012-11-07 20:12:20, 9.01, 296.2, 9.01
S8, 2012-11-07 20:12:23, 9.01, 296.2, 9.01
S8, 2012-11-07 20:12:26, 9.01, 301.8, 9.01
S8, 2012-11-07 20:12:29, 7.9, 332.7, 7.9
S8, 2012-11-07 20:12:32, 9.01, 314.5, 9.01
S8, 2012-11-07 20:12:35, 9.57, 293.4, 9.57
S8, 2012-11-07 20:12:38, 12.39, 292, 12.39
S8, 2012-11-07 20:12:41, 11.27, 324.3, 11.27
S8, 2012-11-07 20:12:44, 11.27, 310.3, 11.27
S8, 2012-11-07 20:12:47, 11.27, 310.3, 11.27
S8, 2012-11-07 20:12:50, 8.46, 313.1, 8.46
S8, 2012-11-07 20:12:53, 8.46, 322.9, 8.46
S8, 2012-11-07 20:12:56, 9.01, 297.6, 9.01
S8, 2012-11-07 20:12:59, 7.9, 282.2, 7.9
S8, 2012-11-07 20:13:02, 7.9, 278, 7.9
S8, 2012-11-07 20:13:05, 7.31, 314.5, 7.31
S8, 2012-11-07 20:13:08, 10.13, 315.9, 10.13
S8, 2012-11-07 20:13:11, 11.83, 304.7, 11.83
S8, 2012-11-07 20:13:14, 10.69, 310.3, 10.69
S8, 2012-11-07 20:13:17, 10.13, 318.7, 10.13
S8, 2012-11-07 20:13:20, 7.9, 318.7, 7.9
S8, 2012-11-07 20:13:23, 9.57, 321.5, 9.57
S8, 2012-11-07 20:13:26, 9.01, 324.3, 9.01
S8, 2012-11-07 20:13:29, 9.57, 329.9, 9.57
S8, 2012-11-07 20:13:32, 11.83, 327.1, 11.83
S8, 2012-11-07 20:13:35, 10.69, 332.7, 10.69
S8, 2012-11-07 20:13:38, 7.9, 318.7, 7.9
S8, 2012-11-07 20:13:41, 9.57, 315.9, 9.57
S8, 2012-11-07 20:13:44, 11.83, 324.3, 11.83
S8, 2012-11-07 20:13:47, 8.46, 315.9, 8.46
S8, 2012-11-07 20:13:50, 7.31, 332.7, 7.31
S8, 2012-11-07 20:13:53, 10.13, 336.9, 10.13
S8, 2012-11-07 20:13:56, 10.69, 327.1, 10.69
S8, 2012-11-07 20:13:59, 12.39, 336.9, 12.39
S8, 2012-11-07 20:14:02, 13.51, 338.3, 13.51
S8, 2012-11-07 20:14:05, 11.27, 336.9, 11.27
S8, 2012-11-07 20:14:08, 12.95, 335.5, 12.95
S8, 2012-11-07 20:14:11, 11.27, 336.9, 11.27
S8, 2012-11-07 20:14:14, 10.13, 327.1, 10.13
S8, 2012-11-07 20:14:17, 7.9, 327.1, 7.9
S8, 2012-11-07 20:14:20, 8.46, 321.5, 8.46
S8, 2012-11-07 20:14:23, 7.9, 344, 7.9
S8, 2012-11-07 20:14:26, 7.31, 352.4, 7.31
S8, 2012-11-07 20:14:29, 7.31, 344, 7.31
S8, 2012-11-07 20:14:32, 7.9, 331.3, 7.9
S8, 2012-11-07 20:14:35, 6.76, 338.3, 6.76
S8, 2012-11-07 20:14:38, 5.64, 332.7, 5.64
S8, 2012-11-07 20:14:41, 10.13, 338.3, 10.13
S8, 2012-11-07 20:14:44, 10.13, 349.6, 10.13
S8, 2012-11-07 20:14:47, 8.46, 338.3, 8.46
S8, 2012-11-07 20:14:50, 11.27, 335.5, 11.27
S8, 2012-11-07 20:14:53, 12.39, 324.3, 12.39
S8, 2012-11-07 20:14:56, 9.57, 315.9, 9.57
S8, 2012-11-07 20:14:59, 9.57, 327.1, 9.57
S8, 2012-11-07 20:15:02, 9.57, 315.9, 9.57
S8, 2012-11-07 20:15:05, 8.46, 321.5, 8.46
S8, 2012-11-07 20:15:08, 9.01, 324.3, 9.01
S8, 2012-11-07 20:15:11, 12.39, 318.7, 12.39
S8, 2012-11-07 20:15:14, 11.27, 336.9, 11.27
S8, 2012-11-07 20:15:17, 9.57, 320.1, 9.57
S8, 2012-11-07 20:15:20, 10.69, 327.1, 10.69
S8, 2012-11-07 20:15:23, 9.01, 336.9, 9.01
S8, 2012-11-07 20:15:26, 9.01, 336.9, 9.01
S8, 2012-11-07 20:15:29, 10.13, 352.4, 10.13
S8, 2012-11-07 20:15:32, 12.95, 351, 12.95
S8, 2012-11-07 20:15:35, 10.69, 349.6, 10.69
S8, 2012-11-07 20:15:38, 10.13, 346.8, 10.13
S8, 2012-11-07 20:15:41, 9.57, 346.8, 9.57
S8, 2012-11-07 20:15:44, 9.01, 355.2, 9.01
S8, 2012-11-07 20:15:47, 9.01, 355.2, 9.01
S8, 2012-11-07 20:15:50, 12.95, 352.4, 12.95
S8, 2012-11-07 20:15:53, 12.39, 352.4, 12.39
S8, 2012-11-07 20:15:56, 11.27, 332.7, 11.27
S8, 2012-11-07 20:15:59, 13.51, 336.9, 13.51
S8, 2012-11-07 20:16:02, 13.51, 331.3, 13.51
S8, 2012-11-07 20:16:05, 11.27, 329.9, 11.27
S8, 2012-11-07 20:16:08, 11.27, 324.3, 11.27
S8, 2012-11-07 20:16:11, 11.27, 332.7, 11.27
S8, 2012-11-07 20:16:14, 11.27, 336.9, 11.27
S8, 2012-11-07 20:16:17, 10.69, 296.2, 10.69
S8, 2012-11-07 20:16:20, 11.83, 292, 11.83
S8, 2012-11-07 20:16:23, 10.13, 306.1, 10.13
S8, 2012-11-07 20:16:26, 13.51, 318.7, 13.51
S8, 2012-11-07 20:16:29, 16.89, 327.1, 16.89
S8, 2012-11-07 20:16:32, 15.21, 315.9, 15.21
S8, 2012-11-07 20:16:35, 14.09, 307.5, 14.09
S8, 2012-11-07 20:16:38, 14.65, 304.7, 14.65
S8, 2012-11-07 20:16:41, 13.51, 315.9, 13.51
S8, 2012-11-07 20:16:44, 16.33, 304.7, 16.33
S8, 2012-11-07 20:16:47, 16.89, 335.5, 16.89
S8, 2012-11-07 20:16:50, 14.65, 297.6, 14.65
S8, 2012-11-07 20:16:53, 15.77, 310.3, 15.77
S8, 2012-11-07 20:16:56, 14.09, 304.7, 14.09
S8, 2012-11-07 20:16:59, 15.21, 310.3, 15.21
S8, 2012-11-07 20:17:02, 15.77, 310.3, 15.77
S8, 2012-11-07 20:17:05, 14.65, 314.5, 14.65
S8, 2012-11-07 20:17:08, 12.39, 304.7, 12.39
S8, 2012-11-07 20:17:11, 11.83, 322.9, 11.83
S8, 2012-11-07 20:17:14, 14.65, 318.7, 14.65
S8, 2012-11-07 20:17:17, 15.77, 329.9, 15.77
S8, 2012-11-07 20:17:20, 13.51, 336.9, 13.51
S8, 2012-11-07 20:17:23, 12.39, 338.3, 12.39
S8, 2012-11-07 20:17:26, 9.01, 321.5, 9.01
S8, 2012-11-07 20:17:29, 10.69, 320.1, 10.69
S8, 2012-11-07 20:17:32, 14.65, 322.9, 14.65
S8, 2012-11-07 20:17:35, 12.39, 324.3, 12.39
S8, 2012-11-07 20:17:38, 10.13, 335.5, 10.13
S8, 2012-11-07 20:17:41, 11.83, 331.3, 11.83
S8, 2012-11-07 20:17:44, 10.13, 320.1, 10.13
S8, 2012-11-07 20:17:47, 11.27, 297.6, 11.27
S8, 2012-11-07 20:17:50, 8.46, 327.1, 8.46
S8, 2012-11-07 20:17:53, 10.13, 336.9, 10.13
S8, 2012-11-07 20:17:56, 10.13, 344, 10.13
S8, 2012-11-07 20:17:59, 11.27, 331.3, 11.27
S8, 2012-11-07 20:18:02, 12.39, 335.5, 12.39
S8, 2012-11-07 20:18:05, 11.27, 327.1, 11.27
S8, 2012-11-07 20:18:08, 12.95, 336.9, 12.95
S8, 2012-11-07 20:18:11, 12.95, 324.3, 12.95
S8, 2012-11-07 20:18:14, 10.69, 335.5, 10.69
S8, 2012-11-07 20:18:17, 8.46, 336.9, 8.46
S8, 2012-11-07 20:18:20, 6.76, 341.2, 6.76
S8, 2012-11-07 20:18:23, 9.01, 329.9, 9.01
S8, 2012-11-07 20:18:26, 11.27, 329.9, 11.27
S8, 2012-11-07 20:18:29, 10.69, 331.3, 10.69
S8, 2012-11-07 20:18:32, 8.46, 338.3, 8.46
S8, 2012-11-07 20:18:35, 7.31, 332.7, 7.31
S8, 2012-11-07 20:18:38, 7.9, 341.2, 7.9
S8, 2012-11-07 20:18:41, 6.76, 336.9, 6.76
S8, 2012-11-07 20:18:44, 7.9, 352.4, 7.9
S8, 2012-11-07 20:18:47, 10.13, 336.9, 10.13
S8, 2012-11-07 20:18:50, 10.13, 329.9, 10.13
S8, 2012-11-07 20:18:53, 11.83, 324.3, 11.83
S8, 2012-11-07 20:18:56, 11.27, 320.1, 11.27
S8, 2012-11-07 20:18:59, 11.83, 327.1, 11.83
S8, 2012-11-07 20:19:02, 13.51, 327.1, 13.51
S8, 2012-11-07 20:19:05, 11.27, 322.9, 11.27
S8, 2012-11-07 20:19:08, 10.13, 306.1, 10.13
S8, 2012-11-07 20:19:11, 10.69, 315.9, 10.69
S8, 2012-11-07 20:19:14, 10.69, 332.7, 10.69
S8, 2012-11-07 20:19:17, 9.01, 322.9, 9.01
S8, 2012-11-07 20:19:20, 9.57, 338.3, 9.57
S8, 2012-11-07 20:19:23, 9.01, 331.3, 9.01
S8, 2012-11-07 20:19:26, 9.01, 336.9, 9.01
S8, 2012-11-07 20:19:29, 12.39, 344, 12.39
S8, 2012-11-07 20:19:32, 12.95, 332.7, 12.95
S8, 2012-11-07 20:19:35, 13.51, 344, 13.51
S8, 2012-11-07 20:19:38, 12.39, 352.4, 12.39
S8, 2012-11-07 20:19:41, 10.13, 353.8, 10.13
S8, 2012-11-07 20:19:44, 12.39, 336.9, 12.39
S8, 2012-11-07 20:19:47, 13.51, 327.1, 13.51
S8, 2012-11-07 20:19:50, 11.27, 332.7, 11.27
S8, 2012-11-07 20:19:53, 8.46, 332.7, 8.46
S8, 2012-11-07 20:19:56, 9.57, 327.1, 9.57
S8, 2012-11-07 20:19:59, 12.39, 327.1, 12.39
S8, 2012-11-07 20:20:02, 11.83, 306.1, 11.83
S8, 2012-11-07 20:20:05, 9.57, 313.1, 9.57
S8, 2012-11-07 20:20:08, 8.46, 318.7, 8.46
S8, 2012-11-07 20:20:11, 12.39, 327.1, 12.39
S8, 2012-11-07 20:20:14, 11.27, 313.1, 11.27
S8, 2012-11-07 20:20:17, 13.51, 304.7, 13.51
S8, 2012-11-07 20:20:20, 12.39, 306.1, 12.39
S8, 2012-11-07 20:20:23, 10.13, 315.9, 10.13
S8, 2012-11-07 20:20:26, 11.83, 306.1, 11.83
S8, 2012-11-07 20:20:29, 11.83, 327.1, 11.83
S8, 2012-11-07 20:20:32, 9.57, 320.1, 9.57
S8, 2012-11-07 20:20:35, 12.39, 318.7, 12.39
S8, 2012-11-07 20:20:38, 14.09, 296.2, 14.09
S8, 2012-11-07 20:20:41, 12.39, 301.8, 12.39
S8, 2012-11-07 20:20:44, 11.83, 296.2, 11.83
S8, 2012-11-07 20:20:47, 10.13, 275.2, 10.13
S8, 2012-11-07 20:20:50, 9.57, 271, 9.57
S8, 2012-11-07 20:20:53, 7.31, 283.6, 7.31
S8, 2012-11-07 20:20:56, 7.31, 310.3, 7.31
S8, 2012-11-07 20:20:59, 11.27, 327.1, 11.27
S8, 2012-11-07 20:21:02, 11.83, 324.3, 11.83
S8, 2012-11-07 20:21:05, 12.39, 315.9, 12.39
S8, 2012-11-07 20:21:08, 8.46, 320.1, 8.46
S8, 2012-11-07 20:21:11, 7.31, 332.7, 7.31
S8, 2012-11-07 20:21:14, 9.01, 329.9, 9.01
S8, 2012-11-07 20:21:17, 7.9, 324.3, 7.9
S8, 2012-11-07 20:21:20, 9.01, 336.9, 9.01
S8, 2012-11-07 20:21:23, 9.57, 331.3, 9.57
S8, 2012-11-07 20:21:26, 11.83, 327.1, 11.83
S8, 2012-11-07 20:21:29, 11.83, 329.9, 11.83
S8, 2012-11-07 20:21:32, 12.39, 327.1, 12.39
S8, 2012-11-07 20:21:35, 11.27, 321.5, 11.27
S8, 2012-11-07 20:21:38, 9.57, 331.3, 9.57
S8, 2012-11-07 20:21:41, 9.01, 331.3, 9.01
S8, 2012-11-07 20:21:44, 9.01, 335.5, 9.01
S8, 2012-11-07 20:21:47, 8.46, 331.3, 8.46
S8, 2012-11-07 20:21:50, 8.46, 336.9, 8.46
S8, 2012-11-07 20:21:53, 7.9, 331.3, 7.9
S8, 2012-11-07 20:21:56, 7.9, 324.3, 7.9
S8, 2012-11-07 20:21:59, 7.9, 320.1, 7.9
S8, 2012-11-07 20:22:02, 7.9, 332.7, 7.9
S8, 2012-11-07 20:22:05, 9.57, 324.3, 9.57
